97.8,109.9,-12.0,47.1,0.76,12.5,40.0,62.2,50.5,22.6,46.2,50.8,92.0,43.,109.9,97.8,12.0,32.5,0.87,10.7,37.8,60.0,49.5,16.5,50.0,53.7,92.0,56.,0
94.1,101.9,-7.8,58.8,1.18,14.6,26.8,77.8,49.5,16.7,41.8,47.8,103.0,44.,101.9,94.1,7.8,54.1,1.25,15.2,22.2,73.2,50.5,15.4,51.9,56.7,103.0,55.,0
121.3,126.9,-5.6,64.4,2.07,21.2,35.7,70.0,52.4,14.9,58.4,61.5,93.5,49.,126.9,121.3,5.6,62.2,1.87,21.2,30.0,64.3,47.6,16.1,62.3,65.1,93.5,50.,0
109.7,104.3,5.4,73.0,2.08,20.0,32.7,66.7,50.0,14.0,50.6,54.1,93.0,56.,104.3,109.7,-5.4,52.8,1.36,14.8,33.3,67.3,50.0,15.1,46.4,51.5,93.0,43.,1
117.6,94.0,23.6,60.5,3.29,16.4,30.2,63.5,48.3,6.9,47.1,56.2,101.0,74.,94.0,117.6,-23.6,32.4,0.65,8.2,36.5,69.8,51.7,17.0,39.0,44.5,101.0,25.,1
93.3,102.2,-9.0,53.1,0.94,14.5,26.7,78.6,51.7,20.2,45.3,50.3,89.5,41.,102.2,93.3,9.0,61.1,1.69,18.3,21.4,73.3,48.3,14.4,50.0,54.2,89.5,58.,0
127.4,102.1,25.2,66.0,2.2,22.6,45.2,78.3,62.5,15.8,59.3,62.0,94.5,64.,102.1,127.4,-25.2,65.6,1.5,16.9,21.7,54.8,37.5,14.9,46.7,54.2,94.5,35.,1
100.0,105.6,-5.6,57.6,1.36,14.8,37.0,60.8,48.6,15.4,43.4,48.6,90.5,47.,105.6,100.0,5.6,61.1,1.29,16.8,39.2,63.0,51.4,18.9,49.4,51.4,90.5,52.,0
101.1,98.9,2.2,43.2,1.6,13.0,30.9,78.6,51.5,10.9,45.3,48.2,91.0,49.,98.9,101.1,-2.2,50.0,1.06,15.4,21.4,69.1,48.5,18.9,50.0,53.6,91.0,50.,1
106.3,112.4,-6.1,50.0,1.12,14.5,34.7,60.5,46.0,17.7,48.2,53.8,96.5,43.,112.4,106.3,6.1,48.7,0.9,14.6,39.5,65.3,54.0,21.6,56.1,61.9,96.5,56.,0
